medalistID,Name,Sex,Age,Height,Weight,Team,NOC,Season,Sport,TopMedal,TotalMedals
2769,Kimia Alizadeh Zenoorin,F,18,185,57,Iran,IRI,Summer,Taekwondo,1,1
2786,Yuliya Yakunovna Allagulova,F,19,176,54,Unified Team,EUN,Winter,Short Track Speed Skating,1,1
2792,mile Allais,M,23,168,68,France,FRA,Winter,Alpine Skiing,1,1
2794,Mohamed Allalou,M,26,174,63,Algeria,ALG,Summer,Boxing,1,1
2798,Peter Frank Allam,M,25,193,93,Great Britain,GBR,Summer,Sailing,1,1
2799,Olivier Allamand,M,22,175,72,France,FRA,Winter,Freestyle Skiing,2,1
2800,Alister Millar Allan,M,40,162,68,Great Britain,GBR,Summer,Shooting,2,2
2832,"William Charles ""Bill"" Allen",M,24,188,95,United States,USA,Summer,Sailing,3,1
2833,John Chad Allen,M,21,185,86,United States,USA,Summer,Baseball,1,1
2849,"Katherine Jessie Jean ""Kate"" Allen (-Diechtler)",F,34,163,53,Austria,AUT,Summer,Triathlon,3,1
2850,"Kate Ruth ""Katie"" Allen",F,26,170,65,Australia,AUS,Summer,Hockey,3,1
2863,Walter Ray Allen,M,25,192,93,United States,USA,Summer,Basketball,3,1
2869,"Scott Ethan ""Scotty"" Allen",M,14,163,69,United States,USA,Winter,Figure Skating,1,1
2874,Wyatt Allen,M,25,193,98,United States,USA,Summer,Rowing,3,2
2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,21,170,59,Australia,AUS,Summer,Softball,2,3
2877,"Katherine Fiona ""Kate"" Allenby",F,26,177,72,Great Britain,GBR,Summer,Modern Pentathlon,1,1
2892,Ade Franci Alleyne-Forte,M,23,180,73,Trinidad and Tobago,TTO,Summer,Athletics,1,1
2894,Derek Swithin Allhusen,M,54,180,71,Great Britain,GBR,Summer,Equestrianism,3,2
2929,Lynne Marie Allsup (-Olson),F,15,163,59,United States,USA,Summer,Swimming,3,1
2930,Carmela Allucci,F,34,167,60,Italy,ITA,Summer,Water Polo,3,1
2942,Knut Emil Willehard Alm,M,31,170,63,Sweden,SWE,Summer,Athletics,1,1
2965,"sa Annelie Charlotte ""Lotta"" Almblad (-Lindefors)",F,29,170,69,Sweden,SWE,Winter,Ice Hockey,1,1
2987,Aleksandr Davletovich Almetov,M,20,178,83,Soviet Union,URS,Winter,Ice Hockey,3,2
2988,Matas Jess Almeyda,M,22,173,70,Argentina,ARG,Summer,Football,2,1
2998,Erik Albin Almlf,M,20,188,73,Sweden,SWE,Summer,Athletics,1,2
3011,Arvid Folke Alnevik (Andersson-),M,28,182,70,Sweden,SWE,Summer,Athletics,1,1
3012,Nicolas Alnoudji,M,20,180,80,Cameroon,CMR,Summer,Football,3,1
3017,Alosio Pires Alves,M,25,182,74,Brazil,BRA,Summer,Football,2,1
3029,Jessica Alonso Bernardo,F,28,172,65,Spain,ESP,Summer,Handball,1,1
3052,"Mikhail Surenovich ""Misha"" Aloyan",M,23,164,52,Russia,RUS,Summer,Boxing,1,1
3055,Glory Alozie Oluchi,F,22,155,51,Nigeria,NGR,Summer,Athletics,2,1
3069,Thomas Alsgaard (Alsgrd-),M,22,190,82,Norway,NOR,Winter,Cross Country Skiing,3,6
3070,Malin Therse Alshammar,F,23,180,64,Sweden,SWE,Summer,Swimming,2,3
3071,Andrey Igorevich Alshan,M,28,181,78,Soviet Union,URS,Summer,Fencing,2,1
3077,Ida Alstad,F,27,172,60,Norway,NOR,Summer,Handball,3,2
3093,Lutz Altepost,M,26,193,92,Germany,GER,Summer,Canoeing,1,1
3099,"Ingeburg ""Inge"" Althoff-Schwerzmann",F,25,180,72,Germany,GER,Summer,Rowing,2,1
3102,"Fernando ""Nando"" Altimani",M,18,177,70,Italy,ITA,Summer,Athletics,1,1
3108,Livia Altmann,F,19,165,64,Switzerland,SUI,Winter,Ice Hockey,1,1
3147,Cristin Andrs lvarez Valenzuela,M,20,173,62,Chile,CHI,Summer,Football,1,1
3150,"Eduardo C. ""Eddy"" Alvarez",M,24,175,72,United States,USA,Winter,Short Track Speed Skating,2,1
3171,Jos Miguel lvarez Pozo,M,22,198,97,Cuba,CUB,Summer,Basketball,1,1
3174,Lzaro Jorge lvarez Estrada,M,21,173,60,Cuba,CUB,Summer,Boxing,1,2
3206,Yuri Alvear Orjuela,F,26,176,70,Colombia,COL,Summer,Judo,2,2
3214,Renzo Alver,M,23,178,83,Italy-2,ITA,Winter,Bobsleigh,2,2
3227,Thiago Soares Alves,M,25,194,88,Brazil,BRA,Summer,Volleyball,2,1
3240,Mohamed Aly Reda,M,29,190,91,Egypt,EGY,Summer,Boxing,2,1
3249,Maksim Nikolayevich Alyoshin,M,21,166,63,Russia,RUS,Summer,Gymnastics,1,1
3251,Ivan Vladimirovich Alypov,M,23,169,60,Russia,RUS,Winter,Cross Country Skiing,1,1
3281,Simona Amnar (-Tabr),F,16,158,44,Romania,ROU,Summer,Gymnastics,3,7
3295,Ingrda Amantova,F,19,170,69,Soviet Union,URS,Winter,Luge,1,1
3301,"Alexandre ""Amaral"" da Silva Mariano",M,23,170,67,Brazil,BRA,Summer,Football,1,1
3308,Catello Amarante,M,24,177,73,Italy,ITA,Summer,Rowing,1,1
3317,Prince Amartey,M,28,177,75,Ghana,GHA,Summer,Boxing,1,1
3319,Jaime Santiago Amat Durn,M,26,168,73,Spain,ESP,Summer,Hockey,2,1
3321,Jean-Pierre Bernard Andr Amat,M,34,175,74,France,FRA,Summer,Shooting,3,2
3322,Juan Amat Fontanals,M,34,193,80,Spain,ESP,Summer,Hockey,2,1
3323,Pedro Amat Fontanals,M,20,183,67,Spain,ESP,Summer,Hockey,1,1
3324,"Pablo ""Pol"" Amat Escud",M,18,183,78,Spain,ESP,Summer,Hockey,2,2
3329,Serena Bibiana Amato,F,26,170,63,Argentina,ARG,Summer,Sailing,1,1
3330,Amauri Ribeiro,M,25,198,87,Brazil,BRA,Summer,Volleyball,3,2
3331,Amaury Antnio Pasos,M,24,190,90,Brazil,BRA,Summer,Basketball,1,2
3332,Jos Emilio Amavisca Grate,M,21,182,68,Spain,ESP,Summer,Football,3,1
3335,Ivn Amaya Carazo,M,22,188,85,Spain,ESP,Summer,Football,2,1
3356,Amedeo Ambron,M,21,174,77,Italy,ITA,Summer,Water Polo,3,1
3361,"Efetobore ""Efe"" Ambrose Emuobo",M,19,187,70,Nigeria,NGR,Summer,Football,2,1
3363,Christie Ambrosi,F,23,172,70,United States,USA,Summer,Softball,3,1
3379,Mikls Ambrus,M,31,185,90,Hungary,HUN,Summer,Water Polo,3,1
3398,Rolf-Dieter Amend,M,23,173,74,East Germany-1,GDR,Summer,Canoeing,3,1
3433,Sbastien Amiez,M,29,180,87,France,FRA,Winter,Alpine Skiing,2,1
3461,Salvatore Amitrano,M,28,184,73,Italy,ITA,Summer,Rowing,1,1
3466,"Joseph Brian ""Joe"" Amlong",M,27,186,86,United States,USA,Summer,Rowing,3,1
3467,"Thomas Kennedy ""Tom"" Amlong",M,29,186,91,United States,USA,Summer,Rowing,3,1
3472,Simon Ammann,M,20,171,55,Switzerland,SUI,Winter,Ski Jumping,3,4
3477,Otto Ammermann,M,43,183,71,West Germany,FRG,Summer,Equestrianism,2,1
3487,Daniel Owofin Amokachi,M,23,182,78,Nigeria,NGR,Summer,Football,3,1
3491,"Anthony Lewis ""Tony"" Amonte",M,31,183,91,United States,USA,Winter,Ice Hockey,2,1
3494,"Judith Florence ""Judy"" Amoore-Pollock",F,24,163,55,Australia,AUS,Summer,Athletics,1,1
3507,Vanessa Amors Quiles,F,29,165,62,Spain,ESP,Summer,Handball,1,1
3512,Nijel Carlos Amilfitano Amos,M,18,179,60,Botswana,BOT,Summer,Athletics,2,1
3519,Roman Amoyan,M,24,158,55,Armenia,ARM,Summer,Wrestling,1,1
3525,Uwe Ampler,M,24,182,77,East Germany,GDR,Summer,Cycling,3,1
3537,Marwa Al-Amri,F,27,160,58,Tunisia,TUN,Summer,Wrestling,1,1
3552,Gail Amundrud (-Beattie),F,19,183,70,Canada,CAN,Summer,Swimming,1,1
3557,Steinar Amundsen,M,23,195,88,Norway,NOR,Summer,Canoeing,3,2
3559,Emmanuel Amunike,M,25,176,70,Nigeria,NGR,Summer,Football,3,1
3561,Stanley Amuzie,M,20,171,85,Nigeria,NGR,Summer,Football,1,1
3563,"Francis ""Frank"" Amyot",M,31,188,84,Canada,CAN,Summer,Canoeing,3,1
3566,An Ba-Ul,M,22,169,66,South Korea,KOR,Summer,Judo,2,1
3567,An Byeong-Geun,M,22,172,78,South Korea,KOR,Summer,Judo,3,1
3574,An Dae-Hyeon,M,25,166,67,South Korea,KOR,Summer,Wrestling,1,1
3581,An Han-Bong,M,23,163,62,South Korea,KOR,Summer,Wrestling,3,1
3585,An Jae-Hyeong,M,23,183,74,South Korea-2,KOR,Summer,Table Tennis,1,1
3589,An Jeong-Hwa,F,27,162,62,South Korea,KOR,Summer,Handball,1,1
3593,An Kum-Ae,F,28,160,52,North Korea,PRK,Summer,Judo,3,2
3595,An Sang-Mi,F,18,155,48,South Korea,KOR,Winter,Short Track Speed Skating,3,1
3604,Viktor An,M,20,170,65,South Korea,KOR,Winter,Short Track Speed Skating,3,8
3608,An Yeong-Su,M,20,174,70,South Korea,KOR,Summer,Boxing,2,1
3610,An Yulong,M,19,173,70,China,CHN,Winter,Short Track Speed Skating,2,3
3611,An Zhongxin,F,23,170,65,China,CHN,Summer,Softball,2,1
3612,Ana Flvia Chritaro Daniel Sanglard,F,26,187,73,Brazil,BRA,Summer,Volleyball,1,1
3615,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),F,24,183,68,Brazil,BRA,Summer,Volleyball,1,1
3632,Borislav Ananiev,M,24,185,80,Bulgaria,BUL,Summer,Canoeing,1,1
3635,Tatyana Vasilyevna Ananko,F,16,171,52,Belarus,BLR,Summer,Rhythmic Gymnastics,2,1
3643,Flavio Anastasia,M,23,188,81,Italy,ITA,Summer,Cycling,2,1
3652,Svetlana Anastasovski-Obuina,F,19,176,65,Yugoslavia,YUG,Summer,Handball,3,2
3659,Mario Ani,M,20,195,84,Croatia,CRO,Summer,Tennis,1,1
3662,Zygmunt Jzef Anczok,M,26,178,77,Poland,POL,Summer,Football,3,1
3672,milie Andol,F,28,170,97,France,FRA,Summer,Judo,3,1
3676,"Stefan ""Steve"" Anderhub",M,31,187,104,Switzerland-1,SUI,Winter,Bobsleigh,2,1
3681,"Elizabeth Rambo ""Beth"" Anders",F,32,174,73,United States,USA,Summer,Hockey,1,1
3691,Anne Dsane Andersen,F,23,183,86,Denmark,DEN,Summer,Rowing,1,1
3692,Anne Nymark Andersen (-Rylandsholm),F,23,168,56,Norway,NOR,Summer,Football,1,1
3701,Camilla Rseler Andersen,F,23,169,65,Denmark,DEN,Summer,Handball,3,2
3754,Kjerstin Andersen,F,29,179,82,Norway,NOR,Summer,Handball,2,1
3756,Kristine Andersen,F,28,172,72,Denmark,DEN,Summer,Handball,3,1
3760,Linda Widwey Andersen (-Cerup-Simonsen),F,23,169,64,Norway,NOR,Summer,Sailing,3,1
3761,Mads Christian Kruse Andersen,M,30,187,75,Denmark,DEN,Summer,Rowing,3,1
3767,Nina Nymark Andersen (-Jakobsen),F,23,173,60,Norway,NOR,Summer,Football,1,1
3768,Ove Andersen,M,28,178,70,Finland,FIN,Summer,Athletics,1,1
3773,"Paul Kuhlman ""Poul"" Andersen",M,30,173,73,Denmark,DEN,Summer,Football,2,1
3782,Terje Andersen,M,27,180,75,Norway,NOR,Winter,Speed Skating,1,1
3788,Grete Andersen-Waitz,F,30,172,53,Norway,NOR,Summer,Athletics,2,1
3789,nderson Lus de Abreu Oliveira,M,20,176,77,Brazil,BRA,Summer,Football,1,1
3790,Anderson de Oliveira Rodrigues,M,30,190,95,Brazil,BRA,Summer,Volleyball,3,2
3792,Alyssa Jean Anderson,F,21,173,64,United States,USA,Summer,Swimming,3,1
3793,Andrea Arlene Anderson (-Bolder),F,22,164,61,United States,USA,Summer,Athletics,3,1
3797,Brett Franklin Anderson,M,20,193,104,United States,USA,Summer,Baseball,1,1
3803,Craig Anthony Anderson,M,23,187,86,Australia,AUS,Summer,Baseball,2,1
3808,David Anderson,M,23,190,86,Canada,CAN,Summer,Rowing,2,1
3815,Gary Lee Anderson,M,25,183,77,United States,USA,Summer,Shooting,3,2
3816,Gary John Anderson,M,24,181,75,New Zealand,NZL,Summer,Cycling,1,1
3820,Haley Danita Anderson,F,20,178,68,United States,USA,Summer,Swimming,2,1
3823,Jamie Louise Anderson,F,23,160,54,United States,USA,Winter,Snowboarding,3,1
3824,Jasey-Jay Anderson,M,34,178,80,Canada,CAN,Winter,Snowboarding,3,1
3828,John Franklin Anderson,M,25,191,97,United States,USA,Summer,Athletics,3,1
3831,John Edward Anderson,M,33,183,89,Australia,AUS,Summer,Sailing,3,1
3845,"Matthew John ""Matt"" Anderson",M,29,202,100,United States,USA,Summer,Volleyball,1,1
3853,Paul Richard Anderson,M,33,183,86,Great Britain,GBR,Summer,Sailing,1,1
3854,Paul Edward Anderson,M,24,178,141,United States,USA,Summer,Weightlifting,3,1
3859,John Scott Anderson,M,30,187,72,Australia,AUS,Summer,Sailing,1,1
3862,"Stephen Eugene ""Steve"" Anderson",M,22,190,77,United States,USA,Summer,Athletics,2,1
3864,"Thomas James ""Tom"" Anderson",M,33,183,89,Australia,AUS,Summer,Sailing,3,1
3865,"Osborne ""Ty"" Anderson",M,23,175,77,United States,USA,Winter,Ice Hockey,2,1
3869,Wendell Richard Anderson,M,22,182,77,United States,USA,Winter,Ice Hockey,2,1
3874,"William Lloyd ""Willie"" Anderson, Jr.",M,21,200,86,United States,USA,Summer,Basketball,1,1
3880,Agneta Monica Andersson,F,23,172,68,Sweden,SWE,Summer,Canoeing,3,7
3885,ke Anders Andersson,M,27,177,72,Sweden,SWE,Winter,Ice Hockey,2,1
3889,Anna Christina Andersson,F,20,169,63,Sweden,SWE,Winter,Ice Hockey,1,1
3897,Bjarne Lennart Andersson,M,27,178,68,Sweden,SWE,Winter,Cross Country Skiing,2,1
3903,Cecilia Christine Elisabeth Andersson,F,23,179,74,Sweden,SWE,Winter,Ice Hockey,2,1
3914,Frank ivind Stefan Andersson,M,28,186,93,Sweden,SWE,Summer,Wrestling,1,1
3920,Gunilla Victoria Andersson,F,26,169,69,Sweden,SWE,Winter,Ice Hockey,2,2
3925,Svensk Hjalmar Zakeus Andersson,M,22,172,63,Sweden,SWE,Summer,Athletics,3,2
3936,Jonna Andersson,F,23,167,61,Sweden,SWE,Summer,Football,2,1
3939,Kim Verner Andersson,M,29,200,105,Sweden,SWE,Summer,Handball,2,1
3945,Bo Leif Andersson,M,30,183,71,Sweden,SWE,Winter,Biathlon,1,1
3951,Lina Marie Andersson,F,24,158,58,Sweden,SWE,Winter,Cross Country Skiing,3,1
3954,Per Magnus Andersson,M,26,180,80,Sweden,SWE,Summer,Handball,2,3
3959,Erik Mattias Andersson,M,34,186,95,Sweden,SWE,Summer,Handball,2,1
3964,Bo Mikael Andersson,M,28,187,88,Sweden,SWE,Winter,Ice Hockey,1,1
3977,Nils Peter Andersson,M,25,190,92,Sweden,SWE,Winter,Ice Hockey,1,1
3978,Ramon Dean Andersson,M,29,188,95,Australia,AUS,Summer,Canoeing,1,1
3981,Robert Andersson,M,22,191,83,Sweden,SWE,Summer,Handball,2,2
3989,Carl Sture Mikael Andersson,M,30,173,77,Sweden,SWE,Winter,Ice Hockey,1,1
4005,Carola Anding (-Jacob),F,19,168,53,East Germany,GDR,Winter,Cross Country Skiing,3,1
4007,Soslan Petrovich Andiyev,M,24,194,125,Soviet Union,URS,Summer,Wrestling,3,2
4013,Kenkichi Ando,M,26,154,59,Japan,JPN,Summer,Weightlifting,1,1
4014,Kozue Ando,F,30,164,57,Japan,JPN,Summer,Football,2,1
4018,Misako Ando,F,29,163,60,Japan,JPN,Summer,Softball,2,1
4021,Yuya Ando,M,26,183,89,Japan,JPN,Summer,Baseball,1,1
4030,Jorge Luiz Andrade da Silva,M,31,170,72,Brazil,BRA,Summer,Football,2,1
4042,Jos Leandro Andrade,M,22,179,77,Uruguay,URU,Summer,Football,3,2
4055,Andr Luiz Moreira,M,21,183,79,Brazil,BRA,Summer,Football,1,1
4057,"William Jules ""Bill"" Andre",M,25,178,68,United States,USA,Summer,Modern Pentathlon,2,1
4059,"Georges Ivan ""Go"" Andr (Monnard-)",M,18,188,85,France,FRA,Summer,Athletics,2,2
4071,Andr Lus dos Santos Ferreira,M,24,180,82,Brazil,BRA,Summer,Football,2,1
4083,Larry Edwin Andreasen,M,18,163,61,United States,USA,Summer,Diving,1,1
4085,Gunn Margit Aas Andreassen,F,24,177,60,Norway,NOR,Winter,Biathlon,2,2
4087,Rolf Siljan Andreassen,M,27,190,88,Norway,NOR,Summer,Rowing,2,1
4094,Alessandro Andrei,M,25,191,118,Italy,ITA,Summer,Athletics,3,1
4100,Vasile Andrei,M,24,190,101,Romania,ROU,Summer,Wrestling,3,2
4101,Andria Suntaque,F,26,175,65,Brazil,BRA,Summer,Football,2,2
4109,Severino Andreoli,M,23,173,73,Italy,ITA,Summer,Cycling,2,1
4121,Dominic Andres,M,25,179,74,Switzerland,SUI,Winter,Curling,3,1
4124,Frode Andresen,M,24,191,76,Norway,NOR,Winter,Biathlon,3,3
4145,"Janice ""Jan"" Andrew (-Thornett)",F,16,162,54,Australia,AUS,Summer,Swimming,2,2
4161,Scott Andrews,M,24,175,85,Great Britain,GBR,Winter,Curling,2,1
4163,"Michelle ""Shelley"" Andrews (-Mitchell)",F,24,168,59,Australia,AUS,Summer,Hockey,3,1
4165,Theresa Andrews,F,21,167,62,United States,USA,Summer,Swimming,3,2
4173,Sergey Vasilyevich Andreyev,M,24,173,70,Soviet Union,URS,Summer,Football,1,1
4176,Vladimir Georgiyevich Andreyev,M,23,215,90,Soviet Union,URS,Summer,Basketball,1,1
4179,Vladimir Vasilyevich Andreyev,M,34,170,58,Russia,RUS,Summer,Athletics,1,1
4187,Yelena Valentinovna Andreyuk (-Chesnokova),F,21,180,85,Soviet Union,URS,Summer,Volleyball,3,1
4198,Nikolay Yefimovich Andrianov,M,19,166,60,Soviet Union,URS,Summer,Gymnastics,3,15
4201,Arkadi Andriasyan,M,25,174,70,Soviet Union,URS,Summer,Football,1,1
4202,Dragan Andri,M,22,192,91,Yugoslavia,YUG,Summer,Water Polo,3,2
4207,Michel Andrieux,M,29,192,92,France,FRA,Summer,Rowing,3,2
4209,Gheorghe Andriev,M,28,180,82,Romania,ROU,Summer,Canoeing,1,1
4211,Valeriy Oleksandrovych Andriitsev,M,25,181,97,Ukraine,UKR,Summer,Wrestling,2,1
4229,Vladimr Andrs,M,27,176,75,Czechoslovakia,TCH,Summer,Rowing,1,1
4240,Yekaterina Sergeyevna Andryushina,F,22,185,70,Russia,RUS,Summer,Handball,2,1
4242,Bohdan Andrzejewski,M,26,186,72,Poland,POL,Summer,Fencing,1,1
4243,Robert Sebastian Andrzejuk,M,33,179,75,Poland,POL,Summer,Fencing,2,1
4256,Matteo Anesi,M,21,185,81,Italy,ITA,Winter,Speed Skating,3,1
4284,Alberto Angelini,M,21,176,85,Italy,ITA,Summer,Water Polo,1,1
4297,Angel Angelov,M,24,170,63,Bulgaria,BUL,Summer,Boxing,2,1
4304,Stefan Georgiev Angelov,M,25,152,48,Bulgaria,BUL,Summer,Wrestling,1,2
4305,Yordan Angelov,M,26,196,86,Bulgaria,BUL,Summer,Volleyball,2,1
4320,Nadine Marejke Angerer,F,29,174,70,Germany,GER,Summer,Football,1,1
4321,Peter Angerer,M,20,178,73,West Germany,FRG,Winter,Biathlon,3,5
4322,Tobias Angerer,M,24,179,72,Germany,GER,Winter,Cross Country Skiing,2,4
4335,Paolo Angioni,M,26,177,64,Italy,ITA,Summer,Equestrianism,3,1
4340,Kurt Steven Angle,M,27,178,100,United States,USA,Summer,Wrestling,3,1
4356,Miguel ngel Angulo Valderrey,M,23,175,70,Spain,ESP,Summer,Football,2,1
4359,va Angyal,F,21,163,63,Hungary,HUN,Summer,Handball,1,1
4369,Victor Chinedu Anichebe,M,20,192,94,Nigeria,NGR,Summer,Football,2,1
4374,Yekaterina Yevgenyevna Anikeyeva,F,31,178,63,Russia,RUS,Summer,Water Polo,1,1
4388,Nataliya Yuryevna Anisimova (Guskova-),F,27,174,70,Soviet Union,URS,Summer,Handball,1,2
4390,Tatyana Mikhaylovna Anisimova (Poluboyarova-),F,26,172,65,Soviet Union,URS,Summer,Athletics,2,1
4391,Vera Vasilyevna Anisimova (Mikheyeva-),F,24,167,52,Soviet Union,URS,Summer,Athletics,2,2
4392,Marina Vyacheslavovna Anissina (-Dzhigurda),F,22,162,52,France-1,FRA,Winter,Figure Skating,3,2
4393,Herta Anita,F,26,183,82,Romania,ROU,Summer,Rowing,2,2
4400,Hannelore Anke (-Hofmann),F,18,160,52,East Germany,GDR,Summer,Swimming,3,2
4410,Andrija Ankovi,M,23,177,79,Yugoslavia,YUG,Summer,Football,3,1
4418,Alyson Regina Annan,F,23,162,65,Australia,AUS,Summer,Hockey,3,2
4423,Martin Annen,M,27,181,98,Switzerland-2,SUI,Winter,Bobsleigh,1,3
4435,Noriko Anno,F,28,162,76,Japan,JPN,Summer,Judo,3,1
4447,Roman Sergeyevich Anoshkin,M,28,192,95,Russia,RUS,Summer,Canoeing,1,1
4449,Sajjad Anoushiravani Hamlabad,M,28,192,105,Iran,IRI,Summer,Weightlifting,2,1
4450,Aleksandre Anp'ilogovi,M,22,203,96,Soviet Union,URS,Summer,Handball,3,2
4457,Daniela Anschtz-Thoms,F,31,165,60,Germany,GER,Winter,Speed Skating,3,2
4462,Michel Ansermet,M,35,178,72,Switzerland,SUI,Summer,Shooting,2,1
4466,Giselle Anne Ansley,F,24,176,73,Great Britain,GBR,Summer,Hockey,3,1
4478,Dana Antal,F,24,170,64,Canada,CAN,Winter,Ice Hockey,3,1
4487,Mrta Antal-Rudas,F,27,164,66,Hungary,HUN,Summer,Athletics,2,1
4491,Zdzisaw Antczak,M,28,188,82,Poland,POL,Summer,Handball,1,1
4503,Dborah Jessica Anthonioz,F,31,165,52,France,FRA,Winter,Snowboarding,2,1
4505,Carmelo Kyan Anthony,M,20,203,109,United States,USA,Summer,Basketball,3,4
4512,Michael Anthony Parris,M,22,173,54,Guyana,GUY,Summer,Boxing,1,1
4515,"Michael E. ""Mike"" Anti",M,40,173,73,United States,USA,Summer,Shooting,2,1
4517,Salvatore Antibo,M,26,170,52,Italy,ITA,Summer,Athletics,2,1
4518,"Joseph Anthony ""Joe"" Antic",M,29,168,59,India,IND,Summer,Hockey,2,1
4538,"Matthew ""Matt"" Antoine",M,28,190,84,United States,USA,Winter,Skeleton,1,1
4561,Peter Thomas Antonie,M,34,183,82,Australia,AUS,Summer,Rowing,3,1
4568,Michele Antonioli,M,25,171,69,Italy,ITA,Winter,Short Track Speed Skating,2,1
4569,Mariela Andrea Antoniska Arrondo,F,25,170,70,Argentina,ARG,Summer,Hockey,2,2
4575,Oleg Antonov,M,28,198,88,Italy,ITA,Summer,Volleyball,2,1
4577,Semyon Sergeyevich Antonov,M,23,202,97,Russia,RUS,Summer,Basketball,1,1
4579,Vladislav Nikolayevich Antonov,M,22,179,80,Russia,RUS,Winter,Luge,2,1
4581,Yaroslav Viktorovich Antonov,M,25,198,95,Soviet Union,URS,Summer,Volleyball,2,1
4585,Olena Anatolivna Antonova,F,36,180,95,Ukraine,UKR,Summer,Athletics,1,1
4587,Yelena Petrovna Antonova,F,23,180,78,Soviet Union,URS,Summer,Rowing,1,1
4590,Hans Bertil Augustin Antonsson,M,27,187,100,Sweden,SWE,Summer,Wrestling,2,2
4591,Hans Yngve Antonsson,M,25,179,79,Sweden,SWE,Summer,Wrestling,1,1
4602,Oegs Antropovs,M,20,193,83,Soviet Union,URS,Summer,Volleyball,3,1
4604,Ants Antson,M,25,184,84,Soviet Union,URS,Winter,Speed Skating,3,1
4607,"Kaarlo Johan Jalmari ""Kalle"" Anttila",M,32,167,64,Finland,FIN,Summer,Wrestling,3,2
4613,Nataliya Nikolayevna Antyukh,F,23,182,69,Russia,RUS,Summer,Athletics,3,4
4617,Aleksandr Aleksandrovich Anufriyev,M,26,167,63,Soviet Union,URS,Summer,Athletics,1,1
4626,Saeed Anwar,M,20,170,71,Pakistan,PAK,Summer,Hockey,3,3
4644,Seiji Aochi,M,29,167,66,Japan,JPN,Winter,Ski Jumping,1,1
4651,Mayumi Aoki (-Nishiguti),F,19,164,63,Japan,JPN,Summer,Swimming,3,1
4667,Sad Aouita,M,24,175,58,Morocco,MAR,Summer,Athletics,3,2
4674,Eref Apak,M,22,184,120,Turkey,TUR,Summer,Athletics,1,1
4675,Nikolay Sergeyevich Apalikov,M,29,203,105,Russia,RUS,Summer,Volleyball,3,1
4676,Onyekachi Apam,M,21,180,79,Nigeria,NGR,Summer,Football,2,1
4677,Dmitry Borisovich Apanasenko,M,21,192,86,Soviet Union,URS,Summer,Water Polo,1,2
4685,Katrin Apel,F,24,172,62,Germany,GER,Winter,Biathlon,3,4
4686,Knut Tore Apeland,M,23,174,67,Norway,NOR,Winter,Nordic Combined,2,2
4700,Angelica Aposteanu (Chertic-),F,25,175,67,Romania,ROU,Summer,Rowing,1,1
4701,Chira Irina Apostol (-Stoian),F,24,180,78,Romania,ROU,Summer,Rowing,3,1
4710,Stoyan Ivanov Apostolov,M,26,170,69,Bulgaria,BUL,Summer,Wrestling,2,1
4717,"Gabriele Marion ""Gaby"" Appel (-Reimann)",F,26,154,49,West Germany,FRG,Summer,Hockey,2,1
4720,Tessa Appeldoorn,F,27,177,71,Netherlands,NED,Summer,Rowing,2,1
4724,Emilia Elisabeth Appelqvist,F,26,168,65,Sweden,SWE,Summer,Football,2,1
4728,Ingo Appelt,M,30,182,86,Austria-1,AUT,Winter,Bobsleigh,3,1
4736,"William Reuben ""Willie"" Applegarth",M,21,170,59,Great Britain,GBR,Summer,Athletics,3,2
4742,Gillian Mary Apps,F,22,180,80,Canada,CAN,Winter,Ice Hockey,3,3
4750,Vladimer Aptsiauri,M,26,170,72,Soviet Union,URS,Summer,Fencing,3,1
4757,Javier Ignacio Aquino Carmona,M,22,165,62,Mexico,MEX,Summer,Football,3,1
4763,Reyhan Arabacolu,M,21,170,77,Turkey,TUR,Summer,Weightlifting,1,1
4766,Claude Henri Ferdinand Dalmas Arabo,M,27,178,73,France,FRA,Summer,Fencing,2,1
4779,Lorenzo Aragon Armenteros,M,30,163,69,Cuba,CUB,Summer,Boxing,2,1
4780,Yosvany Aragn Rodrguez,M,26,186,92,Cuba,CUB,Summer,Baseball,2,1
4782,Hirooki Arai,M,28,180,62,Japan,JPN,Summer,Athletics,1,1
4784,Masao Arai,M,27,164,64,Japan,JPN,Summer,Wrestling,1,1
4799,Shizuka Arakawa,F,24,164,50,Japan,JPN,Winter,Figure Skating,3,1
4801,Erika Araki,F,27,186,78,Japan,JPN,Summer,Volleyball,1,1
4808,Yuko Arakida,F,22,173,67,Japan,JPN,Summer,Volleyball,3,1
4841,Daniel Aranzubia Aguado,M,20,184,75,Spain,ESP,Summer,Football,2,1
4842,Ren Araou,M,21,178,98,France,FRA,Summer,Rugby,2,1
4847,Franjo Arapovi,M,23,211,120,Yugoslavia,YUG,Summer,Basketball,2,2
4858,Magomedkhan Suleymanovich Aratsilov,M,29,180,82,Soviet Union,URS,Summer,Wrestling,2,1
4859,Adriana dos Santos Arajo,F,30,167,60,Brazil,BRA,Summer,Boxing,1,1
4860,Alexandra Araujo,F,32,167,67,Italy,ITA,Summer,Water Polo,3,1
4876,Rodica Arba-Pucatu,F,18,179,75,Romania,ROU,Summer,Rowing,3,4
4891,Eduard Arbs Borras,M,25,174,70,Spain,ESP,Summer,Hockey,2,1
